,playerId,playerName,LA-RAPM,LA-RAPM_Rank,LA-RAPM__Def,LA-RAPM__Def_Rank,LA-RAPM__Off,LA-RAPM__Off_Rank,LA-RAPM__intercept,RA-EFG,RA-EFG_Rank,RA-EFG__Def,RA-EFG__Def_Rank,RA-EFG__Off,RA-EFG__Off_Rank,RA-EFG__intercept,RA-FTR,RA-FTR_Rank,RA-FTR__Def,RA-FTR__Def_Rank,RA-FTR__Off,RA-FTR__Off_Rank,RA-FTR__intercept,RA-ORBD,RA-ORBD_Rank,RA-ORBD__Def,RA-ORBD__Def_Rank,RA-ORBD__Off,RA-ORBD__Off_Rank,RA-ORBD__intercept,RA-TOV,RA-TOV_Rank,RA-TOV__Def,RA-TOV__Def_Rank,RA-TOV__Off,RA-TOV__Off_Rank,RA-TOV__intercept,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,RAPM__intercept,season
133,201579,Roy Hibbert,-4.93,476.0,-0.15,260.0,-4.79,476.0,106.16,-1.06,372.0,0.7,101.0,-1.76,465.0,51.81,1.17,122.0,3.16,17.0,-1.99,420.0,33.01,-2.26,465.0,-0.87,426.0,-1.38,455.0,20.46,-0.63,391.0,-0.68,428.0,0.05,208.0,-14.63,-3.03,476.0,-0.94,448.0,-2.09,475.0,107.3,2015-16
134,201580,JaVale McGee,-2.37,425.0,-1.14,385.0,-1.22,392.0,106.16,0.71,138.0,0.69,103.0,0.02,220.0,51.81,-0.9,314.0,0.44,163.0,-1.34,379.0,33.01,-0.69,376.0,-0.63,399.0,-0.06,241.0,20.46,-0.5,373.0,-0.25,342.0,-0.25,347.0,-14.63,-0.64,375.0,-0.15,303.0,-0.49,390.0,107.3,2015-16
135,201581,JJ Hickson,-0.8,315.0,0.08,222.0,-0.88,343.0,106.16,-0.08,240.0,0.72,100.0,-0.79,386.0,51.81,0.42,185.0,-0.31,279.0,0.73,150.0,33.01,-0.54,345.0,-0.57,392.0,0.03,210.0,20.46,-0.99,435.0,-0.44,391.0,-0.56,426.0,-14.63,-0.61,367.0,0.03,232.0,-0.63,416.0,107.3,2015-16
136,201582,Alexis Ajinca,-1.27,357.0,2.29,22.0,-3.56,475.0,106.16,-1.46,414.0,-0.07,250.0,-1.39,447.0,51.81,-3.5,461.0,-0.57,321.0,-2.94,456.0,33.01,0.75,104.0,0.83,46.0,-0.08,245.0,20.46,0.58,95.0,0.83,35.0,-0.25,345.0,-14.63,-0.61,369.0,0.45,103.0,-1.06,458.0,107.3,2015-16
137,201583,Ryan Anderson,1.74,79.0,-0.73,354.0,2.48,26.0,106.16,-0.28,277.0,-0.65,377.0,0.37,149.0,51.81,0.63,164.0,-1.06,382.0,1.69,74.0,33.01,0.01,228.0,0.21,177.0,-0.21,290.0,20.46,1.14,28.0,0.38,99.0,0.76,24.0,-14.63,0.38,134.0,-0.6,408.0,0.99,33.0,107.3,2015-16
138,201584,Courtney Lee,0.91,140.0,-0.2,276.0,1.11,88.0,106.16,0.78,130.0,0.34,164.0,0.43,136.0,51.81,-2.13,413.0,-0.1,240.0,-2.03,422.0,33.01,-2.45,467.0,-0.75,415.0,-1.7,466.0,20.46,1.45,12.0,0.33,115.0,1.12,6.0,-14.63,0.89,76.0,0.19,166.0,0.7,59.0,107.3,2015-16
139,201585,Kosta Koufos,-2.41,426.0,-0.58,325.0,-1.83,443.0,106.16,-2.42,461.0,-1.26,434.0,-1.17,433.0,51.81,-2.35,423.0,-0.04,232.0,-2.31,436.0,33.01,2.69,6.0,1.25,15.0,1.44,28.0,20.46,-0.72,408.0,-0.72,438.0,-0.0,237.0,-14.63,-1.45,444.0,-0.97,450.0,-0.47,386.0,107.3,2015-16
140,201586,Serge Ibaka,1.92,69.0,0.89,103.0,1.04,99.0,106.16,1.65,46.0,1.19,35.0,0.46,131.0,51.81,1.99,77.0,1.48,77.0,0.51,168.0,33.01,-0.57,353.0,-0.82,424.0,0.25,155.0,20.46,0.12,207.0,-0.41,385.0,0.53,62.0,-14.63,1.94,18.0,0.28,138.0,1.66,11.0,107.3,2015-16
141,201587,Nicolas Batum,0.54,168.0,-0.6,332.0,1.14,84.0,106.16,2.19,28.0,0.87,76.0,1.32,44.0,51.81,2.13,67.0,0.59,144.0,1.54,84.0,33.01,-0.46,332.0,0.57,86.0,-1.03,430.0,20.46,-0.92,425.0,-0.81,446.0,-0.11,284.0,-14.63,1.07,54.0,0.37,120.0,0.7,58.0,107.3,2015-16
142,201588,George Hill,2.88,37.0,2.2,24.0,0.69,137.0,106.16,0.15,209.0,0.18,202.0,-0.03,234.0,51.81,1.13,125.0,1.49,76.0,-0.36,277.0,33.01,-0.67,372.0,-0.48,377.0,-0.19,283.0,20.46,0.61,87.0,0.62,60.0,-0.0,240.0,-14.63,0.6,111.0,0.92,31.0,-0.32,334.0,107.3,2015-16
143,201589,Darrell Arthur,0.37,186.0,1.77,46.0,-1.4,408.0,106.16,0.85,119.0,1.1,43.0,-0.24,288.0,51.81,-1.92,396.0,-1.34,396.0,-0.59,310.0,33.01,-1.83,453.0,-0.92,430.0,-0.9,417.0,20.46,0.59,94.0,0.7,53.0,-0.12,285.0,-14.63,-0.19,269.0,0.47,94.0,-0.67,423.0,107.3,2015-16
144,201593,Nikola Pekovic,-2.91,449.0,-1.35,408.0,-1.56,422.0,106.16,-1.07,377.0,-0.45,334.0,-0.62,357.0,51.81,0.22,200.0,0.0,220.0,0.22,192.0,33.01,0.7,112.0,0.65,73.0,0.04,209.0,20.46,-0.64,395.0,-0.54,408.0,-0.11,282.0,-14.63,-0.7,387.0,-0.42,368.0,-0.28,324.0,107.3,2015-16
145,201599,DeAndre Jordan,3.48,20.0,0.84,109.0,2.64,23.0,106.16,3.16,6.0,0.9,67.0,2.27,8.0,51.81,5.66,5.0,-0.05,234.0,5.71,1.0,33.01,-0.03,234.0,0.41,110.0,-0.45,354.0,20.46,0.35,136.0,-0.45,395.0,0.8,22.0,-14.63,2.42,11.0,0.69,53.0,1.73,10.0,107.3,2015-16
146,201600,Omer Asik,-1.0,334.0,1.09,86.0,-2.09,452.0,106.16,-1.65,424.0,-0.17,287.0,-1.48,452.0,51.81,2.47,51.0,4.23,8.0,-1.75,411.0,33.01,2.21,14.0,1.87,2.0,0.34,136.0,20.46,-0.84,418.0,-1.2,471.0,0.36,104.0,-14.63,-1.03,423.0,-0.06,265.0,-0.97,455.0,107.3,2015-16
147,201601,Luc Mbah a Moute,1.4,105.0,1.96,36.0,-0.56,304.0,106.16,0.31,187.0,0.1,216.0,0.21,183.0,51.81,2.1,71.0,4.79,3.0,-2.69,448.0,33.01,1.11,67.0,0.24,169.0,0.87,63.0,20.46,-0.0,241.0,0.01,219.0,-0.01,242.0,-14.63,1.38,33.0,0.92,29.0,0.46,87.0,107.3,2015-16
148,201609,Goran Dragic,3.27,25.0,-0.47,319.0,3.75,9.0,106.16,2.96,9.0,1.61,17.0,1.35,37.0,51.81,1.28,116.0,-0.02,225.0,1.3,97.0,33.01,-0.47,335.0,-0.98,439.0,0.5,109.0,20.46,0.28,153.0,-0.25,341.0,0.53,66.0,-14.63,1.47,30.0,0.5,88.0,0.96,34.0,107.3,2015-16
149,201619,Sasha Kaun,-1.02,336.0,0.2,200.0,-1.22,391.0,106.16,0.19,202.0,0.5,131.0,-0.31,302.0,51.81,-0.51,286.0,-0.77,345.0,0.26,189.0,33.01,0.08,210.0,0.08,207.0,-0.0,221.0,20.46,-0.2,310.0,0.11,186.0,-0.31,366.0,-14.63,0.0,216.0,0.2,157.0,-0.2,299.0,107.3,2015-16
150,201627,Anthony Morrow,-1.63,388.0,-2.39,460.0,0.77,123.0,106.16,2.0,34.0,-0.07,248.0,2.06,12.0,51.81,-2.84,446.0,-1.01,377.0,-1.82,415.0,33.01,-1.76,448.0,-0.58,394.0,-1.18,445.0,20.46,-0.23,320.0,-0.45,393.0,0.22,154.0,-14.63,0.28,155.0,-0.57,399.0,0.85,39.0,107.3,2015-16
151,201933,Blake Griffin,-0.29,257.0,0.15,213.0,-0.44,290.0,106.16,-0.21,266.0,0.41,146.0,-0.62,356.0,51.81,1.3,113.0,0.8,124.0,0.5,170.0,33.01,0.3,164.0,0.07,212.0,0.23,156.0,20.46,-0.28,330.0,-0.42,386.0,0.14,179.0,-14.63,0.33,144.0,0.34,127.0,-0.01,217.0,107.3,2015-16
152,201935,James Harden,3.61,18.0,0.31,170.0,3.3,14.0,106.16,1.15,85.0,0.15,205.0,1.0,65.0,51.81,1.39,103.0,-2.41,447.0,3.8,13.0,33.01,0.11,200.0,-0.18,306.0,0.29,146.0,20.46,0.58,100.0,0.25,138.0,0.33,115.0,-14.63,1.34,37.0,-0.13,294.0,1.47,15.0,107.3,2015-16
153,201936,Tyreke Evans,-1.43,371.0,-1.41,413.0,-0.03,224.0,106.16,0.3,188.0,-0.13,278.0,0.43,137.0,51.81,0.82,150.0,-0.23,264.0,1.05,118.0,33.01,0.94,85.0,-0.11,280.0,1.04,51.0,20.46,-0.4,355.0,-0.58,415.0,0.18,169.0,-14.63,0.09,191.0,-0.09,280.0,0.18,153.0,107.3,2015-16
154,201937,Ricky Rubio,2.87,38.0,0.97,98.0,1.9,45.0,106.16,0.49,166.0,0.43,140.0,0.06,215.0,51.81,4.05,18.0,0.24,186.0,3.82,12.0,33.01,-0.42,323.0,-0.63,398.0,0.21,165.0,20.46,1.19,25.0,0.93,22.0,0.26,142.0,-14.63,0.86,79.0,0.23,152.0,0.63,67.0,107.3,2015-16
155,201939,Stephen Curry,4.86,8.0,0.01,234.0,4.85,3.0,106.16,4.48,3.0,1.08,47.0,3.4,1.0,51.81,0.44,182.0,-0.19,256.0,0.64,154.0,33.01,2.08,18.0,0.97,30.0,1.11,44.0,20.46,-0.71,405.0,-0.3,354.0,-0.41,395.0,-14.63,4.26,2.0,1.23,13.0,3.04,1.0,107.3,2015-16
156,201941,Jordan Hill,-3.2,459.0,-1.56,427.0,-1.64,429.0,106.16,1.13,88.0,1.6,18.0,-0.47,332.0,51.81,-1.88,394.0,-0.96,368.0,-0.93,341.0,33.01,0.43,144.0,-0.35,350.0,0.78,81.0,20.46,-1.01,436.0,-1.13,467.0,0.13,181.0,-14.63,0.18,169.0,0.38,118.0,-0.2,300.0,107.3,2015-16
157,201942,DeMar DeRozan,-0.15,238.0,-1.46,418.0,1.31,77.0,106.16,0.05,223.0,0.09,219.0,-0.04,236.0,51.81,3.7,23.0,-0.96,369.0,4.65,5.0,33.01,1.28,52.0,1.07,24.0,0.21,163.0,20.46,0.24,165.0,-0.69,430.0,0.93,16.0,-14.63,0.7,93.0,-0.44,375.0,1.15,23.0,107.3,2015-16
158,201943,Brandon Jennings,1.92,70.0,1.5,59.0,0.42,165.0,106.16,-1.34,405.0,-0.64,376.0,-0.7,366.0,51.81,-0.08,229.0,-0.82,353.0,0.74,148.0,33.01,1.32,51.0,1.41,9.0,-0.09,249.0,20.46,0.78,56.0,0.36,105.0,0.42,87.0,-14.63,0.45,123.0,0.23,153.0,0.23,144.0,107.3,2015-16
159,201945,Gerald Henderson,1.65,85.0,0.76,115.0,0.89,113.0,106.16,0.06,222.0,0.07,225.0,-0.0,227.0,51.81,3.84,21.0,-0.75,339.0,4.59,6.0,33.01,0.85,94.0,0.9,33.0,-0.05,236.0,20.46,-0.22,315.0,-0.13,287.0,-0.09,278.0,-14.63,0.31,149.0,0.13,182.0,0.18,155.0,107.3,2015-16
160,201946,Tyler Hansbrough,-0.96,331.0,-1.01,375.0,0.05,210.0,106.16,-1.78,435.0,-1.9,467.0,0.12,198.0,51.81,1.01,134.0,-0.88,358.0,1.88,62.0,33.01,0.94,84.0,0.03,226.0,0.91,58.0,20.46,0.45,119.0,0.18,158.0,0.27,137.0,-14.63,-0.39,328.0,-0.54,396.0,0.14,164.0,107.3,2015-16
161,201949,James Johnson,-0.55,288.0,-0.28,292.0,-0.27,264.0,106.16,-0.96,366.0,-0.4,324.0,-0.56,343.0,51.81,-0.92,316.0,1.24,89.0,-2.16,430.0,33.01,0.19,183.0,0.07,214.0,0.13,184.0,20.46,-0.06,266.0,0.01,218.0,-0.07,265.0,-14.63,-0.18,266.0,-0.12,293.0,-0.06,233.0,107.3,2015-16
162,201950,Jrue Holiday,2.82,40.0,0.6,128.0,2.22,33.0,106.16,0.72,137.0,0.09,220.0,0.63,111.0,51.81,2.09,73.0,-0.14,245.0,2.23,48.0,33.01,-0.69,378.0,0.43,103.0,-1.12,439.0,20.46,1.62,5.0,0.5,81.0,1.12,7.0,-14.63,0.9,71.0,0.13,187.0,0.77,46.0,107.3,2015-16
163,201951,Ty Lawson,-4.28,472.0,-1.14,384.0,-3.14,471.0,106.16,-1.45,412.0,-0.31,310.0,-1.14,432.0,51.81,0.31,196.0,1.67,65.0,-1.36,382.0,33.01,-1.7,443.0,-1.05,452.0,-0.65,390.0,20.46,-0.93,426.0,-0.55,412.0,-0.38,385.0,-14.63,-1.54,451.0,-0.36,351.0,-1.18,463.0,107.3,2015-16
164,201952,Jeff Teague,-0.51,281.0,0.19,204.0,-0.7,325.0,106.16,-0.53,317.0,0.24,185.0,-0.77,379.0,51.81,1.4,102.0,1.9,56.0,-0.5,300.0,33.01,-1.3,425.0,-0.78,417.0,-0.52,364.0,20.46,0.08,218.0,0.07,201.0,0.01,232.0,-14.63,-0.31,301.0,0.39,113.0,-0.7,428.0,107.3,2015-16
165,201954,Darren Collison,2.34,56.0,-1.26,396.0,3.6,11.0,106.16,-0.29,281.0,-0.56,363.0,0.27,168.0,51.81,-0.31,261.0,-3.65,471.0,3.34,19.0,33.01,-1.71,444.0,-0.99,441.0,-0.72,397.0,20.46,1.84,2.0,0.55,71.0,1.29,2.0,-14.63,0.11,187.0,-0.74,426.0,0.85,40.0,107.3,2015-16
166,201956,Omri Casspi,2.39,52.0,0.34,165.0,2.04,42.0,106.16,1.8,39.0,0.5,132.0,1.3,47.0,51.81,-0.96,320.0,-0.83,355.0,-0.12,239.0,33.01,0.64,120.0,-0.15,292.0,0.78,80.0,20.46,-0.03,254.0,0.14,173.0,-0.17,308.0,-14.63,0.95,65.0,0.21,155.0,0.74,49.0,107.3,2015-16
167,201959,Taj Gibson,-0.36,265.0,-0.07,253.0,-0.29,266.0,106.16,0.77,132.0,0.52,128.0,0.25,175.0,51.81,-2.12,408.0,1.77,63.0,-3.88,474.0,33.01,-0.34,308.0,-1.05,453.0,0.72,85.0,20.46,-1.35,462.0,-0.69,431.0,-0.66,442.0,-14.63,-0.43,338.0,-0.05,261.0,-0.38,359.0,107.3,2015-16
168,201960,DeMarre Carroll,-0.49,280.0,0.85,107.0,-1.34,401.0,106.16,-0.02,233.0,0.58,117.0,-0.6,354.0,51.81,-3.28,457.0,-2.33,444.0,-0.95,343.0,33.01,2.19,16.0,1.06,25.0,1.13,42.0,20.46,0.23,170.0,0.19,153.0,0.04,217.0,-14.63,0.37,137.0,0.44,105.0,-0.07,237.0,107.3,2015-16
169,201961,Wayne Ellington,-4.04,469.0,-0.91,371.0,-3.13,470.0,106.16,-2.56,464.0,0.15,206.0,-2.7,476.0,51.81,-0.56,289.0,1.82,61.0,-2.37,441.0,33.01,-1.08,411.0,-0.21,311.0,-0.88,412.0,20.46,-0.01,246.0,-0.44,392.0,0.43,81.0,-14.63,-2.01,470.0,-0.19,318.0,-1.82,474.0,107.3,2015-16
170,201962,Toney Douglas,-1.8,399.0,-1.95,446.0,0.15,192.0,106.16,-1.99,447.0,-2.11,472.0,0.12,199.0,51.81,-0.97,322.0,-0.94,367.0,-0.04,225.0,33.01,-0.12,254.0,0.04,219.0,-0.16,271.0,20.46,0.56,102.0,-0.16,308.0,0.72,28.0,-14.63,-1.02,421.0,-1.27,467.0,0.25,134.0,107.3,2015-16
171,201965,Jeff Ayres,-1.6,387.0,-0.66,342.0,-0.94,355.0,106.16,-0.28,275.0,-0.54,356.0,0.26,170.0,51.81,-1.3,346.0,-0.68,330.0,-0.62,313.0,33.01,-0.64,366.0,-0.27,330.0,-0.37,336.0,20.46,-0.56,382.0,-0.32,360.0,-0.24,341.0,-14.63,-0.3,298.0,-0.21,325.0,-0.09,245.0,107.3,2015-16
172,201967,Dante Cunningham,0.14,204.0,-0.11,257.0,0.24,183.0,106.16,-1.35,407.0,-1.56,457.0,0.21,185.0,51.81,-1.52,368.0,0.81,122.0,-2.34,438.0,33.01,0.68,113.0,2.24,1.0,-1.56,462.0,20.46,-0.16,294.0,-0.19,320.0,0.04,219.0,-14.63,-1.03,424.0,-0.92,447.0,-0.11,255.0,107.3,2015-16
173,201973,Jonas Jerebko,-0.11,235.0,0.85,108.0,-0.95,357.0,106.16,-0.45,304.0,-0.12,270.0,-0.33,304.0,51.81,-0.51,285.0,-0.07,237.0,-0.45,292.0,33.01,0.91,88.0,-0.41,369.0,1.32,32.0,20.46,0.1,211.0,0.51,79.0,-0.42,400.0,-14.63,-0.07,242.0,0.36,124.0,-0.43,374.0,107.3,2015-16
174,201975,Jodie Meeks,-0.18,241.0,0.18,206.0,-0.36,277.0,106.16,0.45,172.0,0.2,199.0,0.25,174.0,51.81,0.17,205.0,0.26,180.0,-0.09,234.0,33.01,0.08,211.0,0.18,182.0,-0.1,252.0,20.46,0.0,240.0,-0.01,226.0,0.01,231.0,-14.63,0.1,188.0,0.1,196.0,-0.0,215.0,107.3,2015-16
175,201976,Patrick Beverley,1.19,119.0,-0.29,296.0,1.47,71.0,106.16,2.42,23.0,0.89,71.0,1.54,23.0,51.81,-0.58,292.0,0.09,207.0,-0.67,318.0,33.01,-0.46,333.0,-0.62,397.0,0.16,173.0,20.46,0.72,72.0,0.65,58.0,0.07,201.0,-14.63,1.39,32.0,0.27,141.0,1.12,27.0,107.3,2015-16
176,201977,Marcus Thornton,-1.29,359.0,-1.86,439.0,0.57,150.0,106.16,0.4,177.0,-0.32,315.0,0.72,100.0,51.81,-0.8,306.0,-0.73,338.0,-0.07,231.0,33.01,-0.94,401.0,-0.8,421.0,-0.14,267.0,20.46,0.64,81.0,0.34,112.0,0.3,123.0,-14.63,0.17,171.0,-0.07,270.0,0.24,135.0,107.3,2015-16
177,201978,Chase Budinger,1.16,121.0,0.09,219.0,1.07,95.0,106.16,-2.11,450.0,-1.41,449.0,-0.7,367.0,51.81,1.09,127.0,1.89,58.0,-0.8,327.0,33.01,1.32,50.0,0.68,67.0,0.64,95.0,20.46,0.5,114.0,0.11,188.0,0.39,97.0,-14.63,-0.16,260.0,-0.01,240.0,-0.15,273.0,107.3,2015-16
178,201980,Danny Green,3.11,32.0,1.55,56.0,1.55,66.0,106.16,0.79,128.0,0.87,78.0,-0.07,247.0,51.81,0.46,181.0,3.63,14.0,-3.17,463.0,33.01,1.79,27.0,0.63,75.0,1.16,39.0,20.46,0.26,157.0,-0.33,362.0,0.59,48.0,-14.63,1.99,16.0,1.49,6.0,0.5,80.0,107.3,2015-16
179,201988,Patty Mills,3.87,14.0,2.04,33.0,1.82,50.0,106.16,0.87,115.0,-0.41,326.0,1.28,49.0,51.81,-2.2,417.0,-0.38,291.0,-1.82,414.0,33.01,1.13,63.0,0.33,135.0,0.8,75.0,20.46,0.59,93.0,0.87,32.0,-0.28,354.0,-14.63,1.82,22.0,0.87,35.0,0.95,35.0,107.3,2015-16
180,202066,Garrett Temple,0.47,178.0,1.43,63.0,-0.96,358.0,106.16,-0.07,239.0,0.57,123.0,-0.64,359.0,51.81,-1.41,354.0,-0.98,374.0,-0.43,289.0,33.01,-1.09,412.0,0.93,32.0,-2.02,473.0,20.46,0.99,43.0,0.33,114.0,0.66,40.0,-14.63,0.26,159.0,0.87,36.0,-0.61,410.0,107.3,2015-16
181,202083,Wesley Matthews,1.48,101.0,-1.5,421.0,2.98,16.0,106.16,1.49,61.0,-0.81,402.0,2.3,7.0,51.81,-0.24,252.0,0.15,197.0,-0.4,283.0,33.01,0.06,213.0,0.63,76.0,-0.57,372.0,20.46,0.75,63.0,-0.82,449.0,1.57,1.0,-14.63,1.16,47.0,-0.59,401.0,1.75,9.0,107.3,2015-16
182,202087,Alonzo Gee,-0.71,305.0,1.06,91.0,-1.77,438.0,106.16,0.34,186.0,1.32,30.0,-0.99,417.0,51.81,0.99,136.0,1.51,75.0,-0.52,302.0,33.01,-0.04,239.0,0.41,111.0,-0.45,356.0,20.46,-0.41,357.0,-0.14,302.0,-0.27,350.0,-14.63,-0.46,346.0,0.66,55.0,-1.12,461.0,107.3,2015-16
183,202322,John Wall,1.8,76.0,1.28,71.0,0.52,159.0,106.16,1.13,90.0,-0.24,296.0,1.36,35.0,51.81,-1.53,370.0,0.61,142.0,-2.14,429.0,33.01,-0.71,379.0,-0.2,310.0,-0.51,360.0,20.46,1.23,23.0,1.0,16.0,0.23,152.0,-14.63,0.91,69.0,0.28,137.0,0.63,68.0,107.3,2015-16
184,202323,Evan Turner,-0.2,243.0,0.4,155.0,-0.6,312.0,106.16,-0.84,358.0,-0.11,262.0,-0.73,372.0,51.81,0.84,147.0,-0.55,313.0,1.38,94.0,33.01,1.25,54.0,1.17,18.0,0.07,201.0,20.46,-0.23,321.0,0.25,137.0,-0.48,407.0,-14.63,0.24,161.0,0.88,34.0,-0.64,420.0,107.3,2015-16
185,202324,Derrick Favors,0.96,135.0,0.61,127.0,0.35,176.0,106.16,-0.49,313.0,-0.43,331.0,-0.07,245.0,51.81,2.74,42.0,1.62,67.0,1.12,106.0,33.01,0.85,95.0,0.43,104.0,0.42,123.0,20.46,0.5,110.0,0.35,107.0,0.15,175.0,-14.63,0.46,122.0,0.17,172.0,0.29,122.0,107.3,2015-16
186,202325,Wesley Johnson,0.53,170.0,2.19,27.0,-1.65,430.0,106.16,-0.38,296.0,0.39,152.0,-0.77,383.0,51.81,-2.85,447.0,-1.79,422.0,-1.06,353.0,33.01,-1.74,447.0,-1.11,456.0,-0.63,386.0,20.46,1.01,39.0,0.96,19.0,0.05,209.0,-14.63,-0.04,229.0,0.51,84.0,-0.56,401.0,107.3,2015-16
187,202326,DeMarcus Cousins,3.81,15.0,2.78,10.0,1.03,101.0,106.16,2.17,29.0,1.0,54.0,1.17,54.0,51.81,8.48,1.0,4.1,10.0,4.38,9.0,33.01,-0.44,327.0,0.56,87.0,-0.99,424.0,20.46,-0.53,377.0,0.28,130.0,-0.81,454.0,-14.63,1.02,57.0,0.77,46.0,0.25,132.0,107.3,2015-16
188,202328,Greg Monroe,-0.32,262.0,-1.28,398.0,0.95,110.0,106.16,-0.56,320.0,-1.0,418.0,0.44,134.0,51.81,-1.82,392.0,-1.35,397.0,-0.47,298.0,33.01,-1.37,430.0,-0.95,435.0,-0.42,346.0,20.46,1.16,27.0,0.62,61.0,0.55,60.0,-14.63,-0.16,261.0,-0.73,423.0,0.57,74.0,107.3,2015-16
189,202329,Al-Farouq Aminu,-0.52,282.0,-0.03,240.0,-0.49,296.0,106.16,1.13,91.0,0.86,80.0,0.27,166.0,51.81,-0.76,300.0,-0.3,277.0,-0.46,296.0,33.01,0.18,185.0,-0.38,361.0,0.56,102.0,20.46,0.24,168.0,0.73,47.0,-0.49,411.0,-14.63,0.68,98.0,0.17,170.0,0.5,79.0,107.3,2015-16
190,202330,Gordon Hayward,3.34,24.0,0.48,142.0,2.86,20.0,106.16,-0.76,347.0,-0.55,361.0,-0.21,275.0,51.81,3.22,31.0,-0.97,371.0,4.19,11.0,33.01,0.19,184.0,0.07,213.0,0.12,187.0,20.46,0.5,111.0,0.08,195.0,0.42,85.0,-14.63,0.41,127.0,0.13,186.0,0.28,125.0,107.3,2015-16
191,202331,Paul George,1.56,93.0,-0.63,337.0,2.19,35.0,106.16,1.83,38.0,0.8,89.0,1.03,63.0,51.81,0.55,172.0,-1.83,423.0,2.38,41.0,33.01,-0.98,403.0,-0.69,410.0,-0.29,314.0,20.46,1.31,20.0,0.88,30.0,0.43,82.0,-14.63,1.32,39.0,0.9,32.0,0.42,92.0,107.3,2015-16
192,202332,Cole Aldrich,-0.0,226.0,-0.06,245.0,0.06,209.0,106.16,0.92,105.0,0.84,86.0,0.08,209.0,51.81,-3.77,469.0,-0.66,328.0,-3.11,459.0,33.01,-1.24,420.0,-0.97,438.0,-0.27,308.0,20.46,0.6,92.0,0.92,26.0,-0.32,369.0,-14.63,0.09,193.0,0.52,81.0,-0.43,375.0,107.3,2015-16
193,202334,Ed Davis,3.05,33.0,2.07,31.0,0.98,107.0,106.16,0.7,139.0,1.42,25.0,-0.72,370.0,51.81,0.13,207.0,0.91,112.0,-0.78,323.0,33.01,1.45,42.0,-0.17,302.0,1.61,17.0,20.46,-0.48,368.0,-0.32,359.0,-0.16,302.0,-14.63,0.14,181.0,0.32,131.0,-0.18,284.0,107.3,2015-16
194,202335,Patrick Patterson,4.41,10.0,0.29,177.0,4.13,5.0,106.16,2.68,14.0,0.31,169.0,2.37,6.0,51.81,1.56,95.0,-0.48,306.0,2.04,56.0,33.01,-0.91,400.0,-0.3,343.0,-0.61,380.0,20.46,0.73,68.0,0.13,179.0,0.6,46.0,-14.63,2.49,9.0,0.53,78.0,1.96,8.0,107.3,2015-16
195,202337,Luke Babbitt,-0.77,312.0,-1.26,397.0,0.49,162.0,106.16,1.45,63.0,0.13,208.0,1.31,46.0,51.81,-0.5,282.0,-0.2,259.0,-0.29,268.0,33.01,-0.06,241.0,0.41,113.0,-0.47,358.0,20.46,-0.27,326.0,-0.57,413.0,0.3,129.0,-14.63,-0.19,271.0,-0.63,411.0,0.44,88.0,107.3,2015-16
196,202338,Kevin Seraphin,-1.56,382.0,1.77,44.0,-3.34,473.0,106.16,0.09,216.0,0.86,79.0,-0.77,382.0,51.81,-3.66,467.0,-1.74,420.0,-1.92,417.0,33.01,-1.51,437.0,-0.3,341.0,-1.21,448.0,20.46,-0.53,376.0,-0.03,237.0,-0.5,412.0,-14.63,-0.95,414.0,0.23,151.0,-1.18,464.0,107.3,2015-16
197,202339,Eric Bledsoe,0.68,160.0,1.0,96.0,-0.33,271.0,106.16,0.88,113.0,-0.21,292.0,1.09,58.0,51.81,-0.59,293.0,0.51,152.0,-1.1,358.0,33.01,-0.79,389.0,-0.23,318.0,-0.56,369.0,20.46,1.24,22.0,1.27,5.0,-0.04,251.0,-14.63,0.4,128.0,0.53,79.0,-0.12,261.0,107.3,2015-16
198,202340,Avery Bradley,0.92,138.0,-0.54,323.0,1.46,72.0,106.16,0.91,106.0,-0.49,341.0,1.4,33.0,51.81,-1.08,334.0,-0.53,311.0,-0.55,305.0,33.01,-2.46,469.0,-2.4,476.0,-0.06,243.0,20.46,1.58,7.0,0.49,82.0,1.09,9.0,-14.63,0.93,67.0,-0.14,302.0,1.07,31.0,107.3,2015-16
199,202341,James Anderson,-0.95,330.0,0.2,203.0,-1.15,384.0,106.16,1.01,100.0,1.11,41.0,-0.09,250.0,51.81,-3.58,465.0,0.06,211.0,-3.64,469.0,33.01,-1.19,418.0,-0.23,319.0,-0.96,423.0,20.46,-0.11,279.0,0.15,168.0,-0.26,349.0,-14.63,-0.44,340.0,-0.07,273.0,-0.37,353.0,107.3,2015-16
200,202344,Trevor Booker,1.01,132.0,0.31,171.0,0.7,136.0,106.16,1.01,101.0,0.78,92.0,0.23,181.0,51.81,0.32,194.0,-0.22,263.0,0.54,165.0,33.01,2.01,19.0,0.31,141.0,1.7,14.0,20.46,-0.6,387.0,0.26,135.0,-0.86,459.0,-14.63,0.72,92.0,0.8,42.0,-0.08,244.0,107.3,2015-16
